"";"zoning";"coded_systemload";"loadunitcap";"throughput";"prediction";"low.bootstrap";"up.bootstrap";"low.analytical";"up.analytical"
223;"FIFO";-0.916666666666667;1.29166666666667;6480.80846905885;6480.80846905885;6338;6620;6428.5136648444;6533.1032732733
296;"FIFO";-0.916666666666667;1.38888888888889;6485.23830954058;6485.23830954058;6344;6630;6437.46848140172;6539.71969851314
369;"FIFO";-0.916666666666667;1.48611111111111;6489.55082120942;6489.55082120942;6349;6631;6446.23123435221;6546.27926858962
442;"FIFO";-0.916666666666667;1.58333333333333;6493.74576603284;6493.74576603284;6354;6633;6454.80198287208;6552.78099883448
515;"FIFO";-0.916666666666667;1.68055555555556;6497.82291236557;6497.82291236557;6357;6639;6463.18100772438;6559.22369735744
588;"FIFO";-0.916666666666667;1.77777777777778;6501.78203497082;6501.78203497082;6359;6640;6471.36882035029;6565.60595604637
661;"FIFO";-0.916666666666667;1.875;6505.62291504109;6505.62291504109;6365;6645;6479.36616856215;6571.92614496498
734;"FIFO";-0.916666666666667;1.97222222222222;6509.34534021826;6509.34534021826;6366;6650;6487.17403832933;6578.18241065569
807;"FIFO";-0.916666666666667;2.06944444444444;6512.94910461325;6512.94910461325;6374;6651;6494.79365126837;6584.37267873727
880;"FIFO";-0.916666666666667;2.16666666666667;6516.43400882487;6516.43400882487;6375;6659;6502.22645760163;6590.49466103221
953;"FIFO";-0.916666666666667;2.26388888888889;6519.79985995838;6519.79985995838;6382;6659;6509.47412452829;6596.54586728051
1026;"FIFO";-0.916666666666667;2.36111111111111;6523.04647164307;6523.04647164307;6385;6663;6516.53852014265;6602.5236213047
1099;"FIFO";-0.916666666666667;2.45833333333333;6526.17366404963;6526.17366404963;6386;6668;6523.42169322542;6608.42508130028
1172;"FIFO";-0.916666666666667;2.55555555555556;6529.18126390672;6529.18126390672;6390;6669;6530.12584940732;6614.24726375257
1245;"FIFO";-0.916666666666667;2.65277777777778;6532.06910451691;6532.06910451691;6390;6670;6536.65332434795;6619.9870703367
1318;"FIFO";-0.916666666666667;2.75;6534.83702577212;6534.83702577212;6395;6674;6543.0065546764;6625.6413170543
1391;"FIFO";-0.916666666666667;2.84722222222222;6537.48487416843;6537.48487416843;6399;6676;6549.18804749642;6631.20676480432
1464;"FIFO";-0.916666666666667;2.94444444444444;6540.01250282023;6540.01250282023;6402;6680;6555.20034926681;6636.68015057697
1537;"FIFO";-0.916666666666667;3.04166666666667;6542.41977147382;6542.41977147382;6405;6683;6561.04601483036;6642.05821849757
1610;"FIFO";-0.916666666666667;3.13888888888889;6544.70654652036;6544.70654652036;6403;6685;6566.72757728878;6647.33775002305
1683;"FIFO";-0.916666666666667;3.23611111111111;6546.87270100828;6546.87270100828;6409;6690;6572.24751931554;6652.51559269868
1756;"FIFO";-0.916666666666667;3.33333333333333;6548.91811465498;6548.91811465498;6408;6688;6577.60824637626;6657.58868700617
1829;"FIFO";-0.916666666666667;3.43055555555556;6550.84267385799;6550.84267385799;6415;6693;6582.81206219452;6662.55409096412
1902;"FIFO";-0.916666666666667;3.52777777777778;6552.64627170543;6552.64627170543;6416;6692;6587.86114667433;6667.40900227106
1975;"FIFO";-0.916666666666667;3.625;6554.32880798599;6554.32880798599;6415;6694;6592.75753637098;6672.15077789765
2048;"FIFO";-0.916666666666667;3.72222222222222;6555.89018919815;6555.89018919815;6420;6697;6597.5031075018;6676.77695113822
2121;"FIFO";-0.916666666666667;3.81944444444444;6557.33032855888;6557.33032855888;6417;6698;6602.09956140412;6681.28524621274
2194;"FIFO";-0.916666666666667;3.91666666666667;6558.64914601162;6558.64914601162;6421;6698;6606.54841228734;6685.67359057376
2267;"FIFO";-0.916666666666667;4.01388888888889;6559.84656823377;6559.84656823377;6420;6700;6610.85097708339;6689.94012511273
2340;"FIFO";-0.916666666666667;4.11111111111111;6560.92252864346;6560.92252864346;6423;6703;6615.00836717865;6694.08321248371
2413;"FIFO";-0.916666666666667;4.20833333333333;6561.87696740566;6561.87696740566;6423;6703;6619.02148180373;6698.10144376727
2486;"FIFO";-0.916666666666667;4.30555555555556;6562.70983143783;6562.70983143783;6427;6704;6622.89100286698;6701.99364368924
2559;"FIFO";-0.916666666666667;4.40277777777778;6563.42107441474;6563.42107441474;6422;6701;6626.617391037;6705.75887458865
2632;"FIFO";-0.916666666666667;4.5;6564.01065677285;6564.01065677285;6423;6700;6630.20088290882;6709.39643930043
2705;"FIFO";-0.916666666666667;4.59722222222222;6564.47854571392;6564.47854571392;6425;6704;6633.64148912377;6712.90588308275
2778;"FIFO";-0.916666666666667;4.69444444444445;6564.82471520806;6564.82471520806;6424;6706;6636.93899335328;6716.2869946786
2851;"FIFO";-0.916666666666667;4.79166666666667;6565.04914599617;6565.04914599617;6425;6705;6640.09295210012;6719.53980655869
2924;"FIFO";-0.916666666666667;4.88888888888889;6565.1518255917;6565.1518255917;6427;6705;6643.10269531411;6722.6645943475
2997;"FIFO";-0.916666666666667;4.98611111111111;6565.13274828184;6565.13274828184;6423;6707;6645.96732786469;6725.66187539166
3070;"FIFO";-0.916666666666667;5.08333333333333;6564.991915128;6564.991915128;6427;6704;6648.6857319535;6728.53240638557
3143;"FIFO";-0.916666666666667;5.18055555555556;6564.72933396573;6564.72933396573;6426;6705;6651.25657059164;6731.27717993178
3216;"FIFO";-0.916666666666667;5.27777777777778;6564.34501940401;6564.34501940401;6427;6706;6653.67829229887;6733.89741987676
3289;"FIFO";-0.916666666666667;5.375;6563.83899282392;6563.83899282392;6422;6709;6655.94913721162;6736.39457523677
3362;"FIFO";-0.916666666666667;5.47222222222222;6563.21128237659;6563.21128237659;6425;6705;6658.06714480504;6738.77031250758
3435;"FIFO";-0.916666666666667;5.56944444444445;6562.46192298063;6562.46192298063;6423;6704;6660.03016344291;6741.02650614497
3508;"FIFO";-0.916666666666667;5.66666666666667;6561.59095631891;6561.59095631891;6421;6703;6661.83586196352;6743.16522700717
3581;"FIFO";-0.916666666666667;5.76388888888889;6560.5984308346;6560.5984308346;6420;6701;6663.48174348882;6745.18872857262
3654;"FIFO";-0.916666666666667;5.86111111111111;6559.48440172685;6559.48440172685;6420;6698;6664.9651616048;6747.09943078444
3727;"FIFO";-0.916666666666667;5.95833333333333;6558.2489309455;6558.2489309455;6419;6698;6666.28333900353;6748.89990143189
3800;"FIFO";-0.916666666666667;6.05555555555556;6556.89208718546;6556.89208718546;6414;6699;6667.43338859968;6750.59283505525
3873;"FIFO";-0.916666666666667;6.15277777777778;6555.41394588028;6555.41394588028;6415;6697;6668.41233704023;6752.18102945609
3946;"FIFO";-0.916666666666667;6.25;6553.81458919517;6553.81458919517;6413;6694;6669.2171504158;6753.66736000374
4019;"FIFO";-0.916666666666667;6.34722222222222;6552.09410601943;6552.09410601943;6415;6694;6669.84476186454;6755.05475204804
4092;"FIFO";-0.916666666666667;6.44444444444445;6550.25259195811;6550.25259195811;6409;6692;6670.29210063691;6756.34615186886
4165;"FIFO";-0.916666666666667;6.54166666666667;6548.29014932333;6548.29014932333;6406;6693;6670.55612207649;6757.54449670829
4238;"FIFO";-0.916666666666667;6.63888888888889;6546.20688712461;6546.20688712461;6405;6688;6670.63383787245;6758.65268452907
4311;"FIFO";-0.916666666666667;6.73611111111111;6544.00292105893;6544.00292105893;6399;6689;6670.52234586707;6759.67354421646
4384;"FIFO";-0.916666666666667;6.83333333333333;6541.67837349995;6541.67837349995;6403;6685;6670.21885866326;6760.60980697839
4457;"FIFO";-0.916666666666667;6.93055555555556;6539.23337348671;6539.23337348671;6398;6681;6669.72073027865;6761.46407969683
4530;"FIFO";-0.916666666666667;7.02777777777778;6536.66805671162;6536.66805671162;6395;6680;6669.02548013991;6762.2388209379
4603;"FIFO";-0.916666666666667;7.125;6533.98256550803;6533.98256550803;6390;6675;6668.13081379752;6762.93632023895
4676;"FIFO";-0.916666666666667;7.22222222222222;6531.17704883702;6531.17704883702;6384;6675;6667.03463986862;6763.55868116661
4749;"FIFO";-0.916666666666667;7.31944444444445;6528.25166227356;6528.25166227356;6383;6670;6665.73508286813;6764.10780848413
4822;"FIFO";-0.916666666666667;7.41666666666667;6525.20656799223;6525.20656799223;6379;6668;6664.23049176026;6764.58539959694
4895;"FIFO";-0.916666666666667;7.51388888888889;6522.0419347522;6522.0419347522;6381;6668;6662.51944423691;6764.99294026952
4968;"FIFO";-0.916666666666667;7.61111111111111;6518.75793788159;6518.75793788159;6375;6661;6660.60074689496;6765.33170444161
5041;"FIFO";-0.916666666666667;7.70833333333333;6515.35475926136;6515.35475926136;6373;6661;6658.47343162997;6765.60275782602
5114;"FIFO";-0.916666666666667;7.80555555555556;6511.83258730851;6511.83258730851;6369;6661;6656.13674868064;6765.80696485439
5187;"FIFO";-0.916666666666667;7.90277777777778;6508.19161695862;6508.19161695862;6362;6655;6653.59015684013;6765.94499845381
5260;"FIFO";-0.916666666666667;8;6504.43204964797;6504.43204964797;6362;6655;6650.83331139824;6766.01735209128
5;"FIFO";-0.888888888888889;1;6474.54945452129;6474.54945452129;6328;6622;6405.96038708492;6516.21205299824
78;"FIFO";-0.888888888888889;1.09722222222222;6479.34778395507;6479.34778395507;6337;6626;6415.51229861739;6523.00802067808
151;"FIFO";-0.888888888888889;1.19444444444444;6484.02941511135;6484.02941511135;6343;6631;6424.87255902592;6529.74947662987
224;"FIFO";-0.888888888888889;1.29166666666667;6488.59408995743;6488.59408995743;6347;6631;6434.04059043711;6536.43602864406
297;"FIFO";-0.888888888888889;1.38888888888889;6493.04155678598;6493.04155678598;6353;6636;6443.01599826836;6543.0671153036
370;"FIFO";-0.888888888888889;1.48611111111111;6497.37157023829;6497.37157023829;6355;6641;6451.79858833842;6549.64198896977
443;"FIFO";-0.888888888888889;1.58333333333333;6501.58389132671;6501.58389132671;6364;6642;6460.38838247484;6556.15970026912
516;"FIFO";-0.888888888888889;1.68055555555556;6505.6782874568;6505.6782874568;6365;6648;6468.78563192552;6562.61908477559
589;"FIFO";-0.888888888888889;1.77777777777778;6509.65453244858;6509.65453244858;6369;6653;6476.99082787345;6569.01875258746
662;"FIFO";-0.888888888888889;1.875;6513.51240655745;6513.51240655745;6372;6655;6485.00470839033;6575.3570814646
735;"FIFO";-0.888888888888889;1.97222222222222;6517.25169649435;6517.25169649435;6375;6657;6492.82826124461;6581.6322141093
808;"FIFO";-0.888888888888889;2.06944444444444;6520.87219544552;6520.87219544552;6383;6666;6500.46272210718;6587.84206004867
881;"FIFO";-0.888888888888889;2.16666666666667;6524.37370309144;6524.37370309144;6386;6669;6507.90956786444;6593.98430240778
954;"FIFO";-0.888888888888889;2.26388888888889;6527.75602562545;6527.75602562545;6387;6667;6515.17050494748;6600.05640966539
1027;"FIFO";-0.888888888888889;2.36111111111111;6531.01897577142;6531.01897577142;6389;6674;6522.2474528011;6606.05565226856
1100;"FIFO";-0.888888888888889;2.45833333333333;6534.16237280125;6534.16237280125;6397;6675;6529.14252283156;6611.97912376671
1173;"FIFO";-0.888888888888889;2.55555555555556;6537.18604255146;6537.18604255146;6397;6678;6535.85799337096;6617.82376592796
1246;"FIFO";-0.888888888888889;2.65277777777778;6540.0898174392;6540.0898174392;6402;6683;6542.39628136034;6623.58639713517
1319;"FIFO";-0.888888888888889;2.75;6542.87353647785;6542.87353647785;6402;6685;6548.75991157285;6629.26374324009
1392;"FIFO";-0.888888888888889;2.84722222222222;6545.53704529186;6545.53704529186;6408;6684;6554.95148426443;6634.85246998892
1465;"FIFO";-0.888888888888889;2.94444444444444;6548.08019613098;6548.08019613098;6407;6690;6560.97364214847;6640.34921612232
1538;"FIFO";-0.888888888888889;3.04166666666667;6550.50284788392;6550.50284788392;6413;6688;6566.82903754894;6645.75062629511
1611;"FIFO";-0.888888888888889;3.13888888888889;6552.80486609146;6552.80486609146;6412;6698;6572.52030050021;6651.0533830482
1684;"FIFO";-0.888888888888889;3.23611111111111;6554.98612295885;6554.98612295885;6417;6694;6578.05000844178;6656.25423718342
1757;"FIFO";-0.888888888888889;3.33333333333333;6557.04649736764;6557.04649736764;6416;6697;6583.42065801738;6661.35003603337
1830;"FIFO";-0.888888888888889;3.43055555555556;6558.98587488686;6558.98587488686;6420;6700;6588.63463933885;6666.33774926389
1903;"FIFO";-0.888888888888889;3.52777777777778;6560.80414778361;6560.80414778361;6420;6703;6593.6942129333;6671.21449199253
1976;"FIFO";-0.888888888888889;3.625;6562.50121503313;6562.50121503313;6423;6701;6598.60148945876;6675.97754513624
2049;"FIFO";-0.888888888888889;3.72222222222222;6564.07698232805;6564.07698232805;6428;6703;6603.35841216244;6680.62437301556
2122;"FIFO";-0.888888888888889;3.81944444444444;6565.53136208716;6565.53136208716;6426;6705;6607.96674196412;6685.15263833141
2195;"FIFO";-0.888888888888889;3.91666666666667;6566.86427346352;6566.86427346352;6427;6708;6612.42804498196;6689.56021469844
2268;"FIFO";-0.888888888888889;4.01388888888889;6568.07564235194;6568.07564235194;6431;6710;6616.7436822735;6693.84519696094
2341;"FIFO";-0.888888888888889;4.11111111111111;6569.16540139593;6569.16540139593;6432;6710;6620.91480154361;6698.00590954089
2414;"FIFO";-0.888888888888889;4.20833333333333;6570.13348999377;6570.13348999377;6431;6710;6624.94233056633;6702.04091306987
2487;"FIFO";-0.888888888888889;4.30555555555556;6570.97985430427;6570.97985430427;6430;6711;6628.82697208033;6705.94900954606
2560;"FIFO";-0.888888888888889;4.40277777777778;6571.70444725178;6571.70444725178;6433;6712;6632.5691999411;6709.72924623266
2633;"FIFO";-0.888888888888889;4.5;6572.30722853039;6572.30722853039;6433;6710;6636.16925634694;6713.3809184811
2706;"FIFO";-0.888888888888889;4.59722222222222;6572.78816460784;6572.78816460784;6433;6715;6639.62714999597;6716.90357162128
2779;"FIFO";-0.888888888888889;4.69444444444445;6573.14722872852;6573.14722872852;6430;6714;6642.94265507672;6720.29700201667
2852;"FIFO";-0.888888888888889;4.79166666666667;6573.38440091603;6573.38440091603;6433;6715;6646.11531104309;6723.56125733365
2925;"FIFO";-0.888888888888889;4.88888888888889;6573.49966797495;6573.49966797495;6434;6716;6649.14442317287;6726.69663602481
2998;"FIFO";-0.888888888888889;4.98611111111111;6573.49302349211;6573.49302349211;6435;6716;6652.02906395986;6729.70368597815
3071;"FIFO";-0.888888888888889;5.08333333333333;6573.36446783724;6573.36446783724;6433;6714;6654.76807543482;6732.58320223449
3144;"FIFO";-0.888888888888889;5.18055555555556;6573.1140081628;6573.1140081628;6434;6713;6657.36007255704;6735.33622363363
3217;"FIFO";-0.888888888888889;5.27777777777778;6572.74165840341;6572.74165840341;6432;6713;6659.80344785552;6737.96402820833
3290;"FIFO";-0.888888888888889;5.375;6572.24743927456;6572.24743927456;6433;6712;6662.09637753269;6740.46812711476
3363;"FIFO";-0.888888888888889;5.47222222222222;6571.63137827068;6571.63137827068;6433;6711;6664.23682926467;6742.85025686414
3436;"FIFO";-0.888888888888889;5.56944444444445;6570.89350966256;6570.89350966256;6430;6711;6666.222571944;6745.11236961057
3509;"FIFO";-0.888888888888889;5.66666666666667;6570.03387449418;6570.03387449418;6433;6709;6668.051187605;6747.25662125416
3582;"FIFO";-0.888888888888889;5.76388888888889;6569.05252057893;6569.05252057893;6428;6708;6669.72008575087;6749.28535714112
3655;"FIFO";-0.888888888888889;5.86111111111111;6567.94950249518;6567.94950249518;6426;6708;6671.22652025774;6751.20109518468
3728;"FIFO";-0.888888888888889;5.95833333333333;6566.72488158119;6566.72488158119;6427;6709;6672.567608968;6753.00650629542
3801;"FIFO";-0.888888888888889;6.05555555555556;6565.37872592944;6565.37872592944;6425;6708;6673.74035599741;6754.70439209571
3874;"FIFO";-0.888888888888889;6.15277777777778;6563.91111038033;6563.91111038033;6425;6705;6674.7416766744;6756.29766000066
3947;"FIFO";-0.888888888888889;6.25;6562.32211651525;6562.32211651525;6422;6702;6675.56842490446;6757.78929587166
4020;"FIFO";-0.888888888888889;6.34722222222222;6560.61183264898;6560.61183264898;6420;6700;6676.21742261804;6759.18233458529
4093;"FIFO";-0.888888888888889;6.44444444444445;6558.78035382154;6558.78035382154;6417;6701;6676.68549082074;6760.47982899754
4166;"FIFO";-0.888888888888889;6.54166666666667;6556.82778178941;6556.82778178941;6418;6696;6676.96948163457;6761.68481791582
4239;"FIFO";-0.888888888888889;6.63888888888889;6554.75422501608;6554.75422501608;6412;6692;6677.06631060616;6762.80029380184
4312;"FIFO";-0.888888888888889;6.73611111111111;6552.55979866198;6552.55979866198;6411;6698;6676.97298847659;6763.82917101126
4385;"FIFO";-0.888888888888889;6.83333333333333;6550.24462457389;6550.24462457389;6408;6690;6676.6866515663;6764.77425541657
4458;"FIFO";-0.888888888888889;6.93055555555556;6547.8088312736;6547.8088312736;6407;6694;6676.20458993472;6765.63821625321
4531;"FIFO";-0.888888888888889;7.02777777777778;6545.25255394606;6545.25255394606;6406;6687;6675.52427253267;6766.42356097173
4604;"FIFO";-0.888888888888889;7.125;6542.57593442683;6542.57593442683;6399;6686;6674.6433686708;6767.13261377133
4677;"FIFO";-0.888888888888889;7.22222222222222;6539.77912118905;6539.77912118905;6395;6684;6673.55976527805;6767.7674983425
4750;"FIFO";-0.888888888888889;7.31944444444445;6536.86226932962;6536.86226932962;6393;6681;6672.27157960287;6768.33012516431
4823;"FIFO";-0.888888888888889;7.41666666666667;6533.82554055491;6533.82554055491;6396;6678;6670.77716720868;6768.82218350642
4896;"FIFO";-0.888888888888889;7.51388888888889;6530.66910316582;6530.66910316582;6388;6674;6669.07512531263;6769.2451380855
4969;"FIFO";-0.888888888888889;7.61111111111111;6527.3931320422;6527.3931320422;6384;6675;6667.16429170319;6769.60023014142
5042;"FIFO";-0.888888888888889;7.70833333333333;6523.99780862678;6523.99780862678;6377;6672;6665.04373962978;6769.88848253921
5115;"FIFO";-0.888888888888889;7.80555555555556;6520.48332090832;6520.48332090832;6374;6667;6662.7127691822;6770.11070838016
5188;"FIFO";-0.888888888888889;7.90277777777778;6516.84986340434;6516.84986340434;6373;6663;6660.17089575864;6770.2675225217
5261;"FIFO";-0.888888888888889;8;6513.09763714315;6513.09763714315;6366;6658;6657.41783626395;6770.3593553661
6;"FIFO";-0.861111111111111;1;6482.15718122788;6482.15718122788;6339;6627;6411.23288823149;6519.45894106767
79;"FIFO";-0.861111111111111;1.09722222222222;6486.9734419217;6486.9734419217;6344;6629;6420.80630406764;6526.26871767691
152;"FIFO";-0.861111111111111;1.19444444444444;6491.67288500324;6491.67288500324;6348;6637;6430.18746942891;6533.02448073162
225;"FIFO";-0.861111111111111;1.29166666666667;6496.25525147091;6496.25525147091;6355;6635;6439.37575638647;6539.72588603236
298;"FIFO";-0.861111111111111;1.38888888888889;6500.72028865409;6500.72028865409;6359;6641;6448.37072362495;6546.37241685163
371;"FIFO";-0.861111111111111;1.48611111111111;6505.06775023632;6505.06775023632;6365;6647;6457.17213503988;6552.96336543277
444;"FIFO";-0.861111111111111;1.58333333333333;6509.29739627798;6509.29739627798;6369;6649;6465.77997688584;6559.49781593676
